shift,rep,detector,total_detections,false_alarms,post_drift_detections,false_alarm_rate,first_post_drift_detection,detection_delay,detected,calibration_threshold
missingness,210,Boundary-Aware,33,11,22,0.21153846153846154,1375.0,0.0,True,1.8061247483687286
missingness,211,ADWIN,0,0,0,0.0,,,False,
missingness,211,Page-Hinkley,0,0,0,0.0,,,False,
missingness,211,Boundary-Aware,11,3,8,0.057692307692307696,1475.0,100.0,True,2.1654556428310228
missingness,212,ADWIN,0,0,0,0.0,,,False,
missingness,212,Page-Hinkley,0,0,0,0.0,,,False,
missingness,212,Boundary-Aware,9,4,5,0.07692307692307693,1375.0,0.0,True,1.7660169059845714
missingness,213,ADWIN,0,0,0,0.0,,,False,
missingness,213,Page-Hinkley,0,0,0,0.0,,,False,
missingness,213,Boundary-Aware,10,1,9,0.019230769230769232,1450.0,75.0,True,2.5692531190516785
missingness,214,ADWIN,0,0,0,0.0,,,False,
missingness,214,Page-Hinkley,0,0,0,0.0,,,False,
missingness,214,Boundary-Aware,23,8,15,0.15384615384615385,1425.0,50.0,True,1.7552711918981025
missingness,215,ADWIN,0,0,0,0.0,,,False,
missingness,215,Page-Hinkley,0,0,0,0.0,,,False,
missingness,215,Boundary-Aware,8,3,5,0.057692307692307696,1375.0,0.0,True,2.1832177696724164
missingness,216,ADWIN,0,0,0,0.0,,,False,
missingness,216,Page-Hinkley,0,0,0,0.0,,,False,
missingness,216,Boundary-Aware,19,2,17,0.038461538461538464,1375.0,0.0,True,1.9068379353393545
missingness,217,ADWIN,0,0,0,0.0,,,False,
missingness,217,Page-Hinkley,0,0,0,0.0,,,False,
missingness,217,Boundary-Aware,6,4,2,0.07692307692307693,1650.0,275.0,True,2.213750309182239
missingness,218,ADWIN,0,0,0,0.0,,,False,
missingness,218,Page-Hinkley,0,0,0,0.0,,,False,
missingness,218,Boundary-Aware,6,3,3,0.057692307692307696,1525.0,150.0,True,2.4509920219599284
missingness,219,ADWIN,0,0,0,0.0,,,False,
missingness,219,Page-Hinkley,0,0,0,0.0,,,False,
missingness,219,Boundary-Aware,4,2,2,0.038461538461538464,1800.0,425.0,True,2.666565008382405
missingness,220,ADWIN,0,0,0,0.0,,,False,
missingness,220,Page-Hinkley,0,0,0,0.0,,,False,
missingness,220,Boundary-Aware,10,4,6,0.07692307692307693,1450.0,75.0,True,2.5528972664963083
missingness,221,ADWIN,0,0,0,0.0,,,False,
missingness,221,Page-Hinkley,0,0,0,0.0,,,False,
missingness,221,Boundary-Aware,18,7,11,0.1346153846153846,1450.0,75.0,True,1.8967792315226286
missingness,222,ADWIN,0,0,0,0.0,,,False,
missingness,222,Page-Hinkley,0,0,0,0.0,,,False,
missingness,222,Boundary-Aware,20,8,12,0.15384615384615385,1425.0,50.0,True,2.8620285058089183
missingness,223,ADWIN,0,0,0,0.0,,,False,
missingness,223,Page-Hinkley,0,0,0,0.0,,,False,
missingness,223,Boundary-Aware,1,1,0,0.019230769230769232,,,False,2.472553971013284
missingness,224,ADWIN,0,0,0,0.0,,,False,
missingness,224,Page-Hinkley,0,0,0,0.0,,,False,
missingness,224,Boundary-Aware,25,12,13,0.23076923076923078,1550.0,175.0,True,1.5909417827858292
missingness,225,ADWIN,0,0,0,0.0,,,False,
missingness,225,Page-Hinkley,0,0,0,0.0,,,False,
missingness,225,Boundary-Aware,11,2,9,0.038461538461538464,1375.0,0.0,True,1.7780624235060825
missingness,226,ADWIN,0,0,0,0.0,,,False,
missingness,226,Page-Hinkley,0,0,0,0.0,,,False,
missingness,226,Boundary-Aware,13,6,7,0.11538461538461539,1500.0,125.0,True,1.7538166789211356
missingness,227,ADWIN,0,0,0,0.0,,,False,
missingness,227,Page-Hinkley,0,0,0,0.0,,,False,
missingness,227,Boundary-Aware,12,4,8,0.07692307692307693,1575.0,200.0,True,2.547836526604818
missingness,228,ADWIN,0,0,0,0.0,,,False,
missingness,228,Page-Hinkley,0,0,0,0.0,,,False,
missingness,228,Boundary-Aware,4,1,3,0.019230769230769232,1650.0,275.0,True,1.9017056909731682
missingness,229,ADWIN,0,0,0,0.0,,,False,
missingness,229,Page-Hinkley,0,0,0,0.0,,,False,
missingness,229,Boundary-Aware,21,7,14,0.1346153846153846,1400.0,25.0,True,2.3104559424162905
missingness,230,ADWIN,0,0,0,0.0,,,False,
missingness,230,Page-Hinkley,0,0,0,0.0,,,False,
missingness,230,Boundary-Aware,16,8,8,0.15384615384615385,1800.0,425.0,True,1.8518095930310159
missingness,231,ADWIN,0,0,0,0.0,,,False,
missingness,231,Page-Hinkley,0,0,0,0.0,,,False,
missingness,231,Boundary-Aware,13,2,11,0.038461538461538464,1500.0,125.0,True,1.9413601716757083
missingness,232,ADWIN,0,0,0,0.0,,,False,
missingness,232,Page-Hinkley,0,0,0,0.0,,,False,
missingness,232,Boundary-Aware,6,1,5,0.019230769230769232,1500.0,125.0,True,2.132263126967446
missingness,233,ADWIN,0,0,0,0.0,,,False,
missingness,233,Page-Hinkley,0,0,0,0.0,,,False,
missingness,233,Boundary-Aware,21,11,10,0.21153846153846154,1500.0,125.0,True,2.0280583470737086
missingness,234,ADWIN,0,0,0,0.0,,,False,
missingness,234,Page-Hinkley,0,0,0,0.0,,,False,
missingness,234,Boundary-Aware,9,1,8,0.019230769230769232,1475.0,100.0,True,2.0924651305031308
missingness,235,ADWIN,0,0,0,0.0,,,False,
missingness,235,Page-Hinkley,0,0,0,0.0,,,False,
missingness,235,Boundary-Aware,28,13,15,0.25,1475.0,100.0,True,1.9005415640633003
missingness,236,ADWIN,0,0,0,0.0,,,False,
missingness,236,Page-Hinkley,0,0,0,0.0,,,False,
missingness,236,Boundary-Aware,5,3,2,0.057692307692307696,1575.0,200.0,True,1.8669691667309816
missingness,237,ADWIN,0,0,0,0.0,,,False,
missingness,237,Page-Hinkley,0,0,0,0.0,,,False,
missingness,237,Boundary-Aware,4,2,2,0.038461538461538464,1675.0,300.0,True,2.8384485034922955
missingness,238,ADWIN,0,0,0,0.0,,,False,
missingness,238,Page-Hinkley,0,0,0,0.0,,,False,
missingness,238,Boundary-Aware,15,5,10,0.09615384615384616,1575.0,200.0,True,2.094197150206465
missingness,239,ADWIN,0,0,0,0.0,,,False,
missingness,239,Page-Hinkley,0,0,0,0.0,,,False,
missingness,239,Boundary-Aware,17,5,12,0.09615384615384616,1400.0,25.0,True,2.040321599996106
missingness,240,ADWIN,0,0,0,0.0,,,False,
missingness,240,Page-Hinkley,0,0,0,0.0,,,False,
missingness,240,Boundary-Aware,10,2,8,0.038461538461538464,1400.0,25.0,True,2.046237252400424
missingness,241,ADWIN,0,0,0,0.0,,,False,
missingness,241,Page-Hinkley,0,0,0,0.0,,,False,
missingness,241,Boundary-Aware,22,11,11,0.21153846153846154,1375.0,0.0,True,1.6355031708314722
missingness,242,ADWIN,0,0,0,0.0,,,False,
missingness,242,Page-Hinkley,0,0,0,0.0,,,False,
missingness,242,Boundary-Aware,7,5,2,0.09615384615384616,1450.0,75.0,True,2.161073812875485
missingness,243,ADWIN,0,0,0,0.0,,,False,
missingness,243,Page-Hinkley,0,0,0,0.0,,,False,
missingness,243,Boundary-Aware,5,1,4,0.019230769230769232,1375.0,0.0,True,2.3134582557946937
missingness,244,ADWIN,0,0,0,0.0,,,False,
missingness,244,Page-Hinkley,0,0,0,0.0,,,False,
missingness,244,Boundary-Aware,9,2,7,0.038461538461538464,1425.0,50.0,True,1.9286320680250715
missingness,245,ADWIN,0,0,0,0.0,,,False,
missingness,245,Page-Hinkley,0,0,0,0.0,,,False,
missingness,245,Boundary-Aware,3,2,1,0.038461538461538464,1600.0,225.0,True,2.010091428000514
missingness,246,ADWIN,0,0,0,0.0,,,False,
missingness,246,Page-Hinkley,0,0,0,0.0,,,False,
missingness,246,Boundary-Aware,11,3,8,0.057692307692307696,1425.0,50.0,True,1.997642277441735
missingness,247,ADWIN,0,0,0,0.0,,,False,
missingness,247,Page-Hinkley,0,0,0,0.0,,,False,
missingness,247,Boundary-Aware,11,3,8,0.057692307692307696,1650.0,275.0,True,2.0001221021469746
missingness,248,ADWIN,0,0,0,0.0,,,False,
missingness,248,Page-Hinkley,0,0,0,0.0,,,False,
missingness,248,Boundary-Aware,7,3,4,0.057692307692307696,1400.0,25.0,True,1.9196484589754548
missingness,249,ADWIN,0,0,0,0.0,,,False,
missingness,249,Page-Hinkley,0,0,0,0.0,,,False,
missingness,249,Boundary-Aware,6,1,5,0.019230769230769232,1400.0,25.0,True,2.2913152547940268
missingness,250,ADWIN,0,0,0,0.0,,,False,
missingness,250,Page-Hinkley,0,0,0,0.0,,,False,
missingness,250,Boundary-Aware,4,1,3,0.019230769230769232,2050.0,675.0,True,2.0582464700140286
missingness,251,ADWIN,0,0,0,0.0,,,False,
missingness,251,Page-Hinkley,0,0,0,0.0,,,False,
missingness,251,Boundary-Aware,12,7,5,0.1346153846153846,1575.0,200.0,True,1.780403599258107
missingness,252,ADWIN,0,0,0,0.0,,,False,
missingness,252,Page-Hinkley,0,0,0,0.0,,,False,
missingness,252,Boundary-Aware,19,5,14,0.09615384615384616,1375.0,0.0,True,1.8560889900921438
missingness,253,ADWIN,0,0,0,0.0,,,False,
missingness,253,Page-Hinkley,0,0,0,0.0,,,False,
missingness,253,Boundary-Aware,39,20,19,0.38461538461538464,1475.0,100.0,True,1.791543275504978
missingness,254,ADWIN,0,0,0,0.0,,,False,
missingness,254,Page-Hinkley,0,0,0,0.0,,,False,
missingness,254,Boundary-Aware,16,6,10,0.11538461538461539,1450.0,75.0,True,1.9352529449451548
missingness,255,ADWIN,0,0,0,0.0,,,False,
missingness,255,Page-Hinkley,0,0,0,0.0,,,False,
missingness,255,Boundary-Aware,23,4,19,0.07692307692307693,1375.0,0.0,True,2.4082344958852535
missingness,256,ADWIN,0,0,0,0.0,,,False,
missingness,256,Page-Hinkley,0,0,0,0.0,,,False,
missingness,256,Boundary-Aware,14,7,7,0.1346153846153846,1550.0,175.0,True,2.0997077741029546
missingness,257,ADWIN,0,0,0,0.0,,,False,
missingness,257,Page-Hinkley,0,0,0,0.0,,,False,
missingness,257,Boundary-Aware,8,3,5,0.057692307692307696,1375.0,0.0,True,2.1086065882376315
missingness,258,ADWIN,0,0,0,0.0,,,False,
missingness,258,Page-Hinkley,0,0,0,0.0,,,False,
missingness,258,Boundary-Aware,12,6,6,0.11538461538461539,1475.0,100.0,True,2.2205241012912933
missingness,259,ADWIN,0,0,0,0.0,,,False,
missingness,259,Page-Hinkley,0,0,0,0.0,,,False,
missingness,259,Boundary-Aware,10,4,6,0.07692307692307693,1400.0,25.0,True,2.3334634093080644
missingness,260,ADWIN,0,0,0,0.0,,,False,
missingness,260,Page-Hinkley,0,0,0,0.0,,,False,
missingness,260,Boundary-Aware,6,3,3,0.057692307692307696,1550.0,175.0,True,2.2933922505209545
missingness,261,ADWIN,0,0,0,0.0,,,False,
missingness,261,Page-Hinkley,0,0,0,0.0,,,False,
missingness,261,Boundary-Aware,12,5,7,0.09615384615384616,1425.0,50.0,True,2.3892907992298524
missingness,262,ADWIN,0,0,0,0.0,,,False,
missingness,262,Page-Hinkley,0,0,0,0.0,,,False,
missingness,262,Boundary-Aware,6,3,3,0.057692307692307696,2000.0,625.0,True,2.93454238468716
missingness,263,ADWIN,0,0,0,0.0,,,False,
missingness,263,Page-Hinkley,0,0,0,0.0,,,False,
missingness,263,Boundary-Aware,9,4,5,0.07692307692307693,1700.0,325.0,True,1.8508112422442786
missingness,264,ADWIN,0,0,0,0.0,,,False,
missingness,264,Page-Hinkley,0,0,0,0.0,,,False,
missingness,264,Boundary-Aware,3,1,2,0.019230769230769232,1750.0,375.0,True,2.2555394518081533
missingness,265,ADWIN,0,0,0,0.0,,,False,
missingness,265,Page-Hinkley,0,0,0,0.0,,,False,
missingness,265,Boundary-Aware,11,4,7,0.07692307692307693,1375.0,0.0,True,1.6953792099654097
missingness,266,ADWIN,0,0,0,0.0,,,False,
missingness,266,Page-Hinkley,0,0,0,0.0,,,False,
missingness,266,Boundary-Aware,10,7,3,0.1346153846153846,2050.0,675.0,True,1.840411133646238
missingness,267,ADWIN,0,0,0,0.0,,,False,
missingness,267,Page-Hinkley,0,0,0,0.0,,,False,
missingness,267,Boundary-Aware,8,4,4,0.07692307692307693,1625.0,250.0,True,2.711477763354905
missingness,268,ADWIN,0,0,0,0.0,,,False,
missingness,268,Page-Hinkley,0,0,0,0.0,,,False,
missingness,268,Boundary-Aware,3,2,1,0.038461538461538464,2175.0,800.0,True,2.310133722385589
missingness,269,ADWIN,0,0,0,0.0,,,False,
missingness,269,Page-Hinkley,0,0,0,0.0,,,False,
missingness,269,Boundary-Aware,6,2,4,0.038461538461538464,1375.0,0.0,True,2.222365562982367
missingness,270,ADWIN,0,0,0,0.0,,,False,
missingness,270,Page-Hinkley,0,0,0,0.0,,,False,
missingness,270,Boundary-Aware,16,6,10,0.11538461538461539,1375.0,0.0,True,1.6441316520788776
missingness,271,ADWIN,0,0,0,0.0,,,False,
missingness,271,Page-Hinkley,0,0,0,0.0,,,False,
missingness,271,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.4417013988060874
missingness,272,ADWIN,0,0,0,0.0,,,False,
missingness,272,Page-Hinkley,0,0,0,0.0,,,False,
missingness,272,Boundary-Aware,3,1,2,0.019230769230769232,1800.0,425.0,True,2.2720921624244683
missingness,273,ADWIN,0,0,0,0.0,,,False,
missingness,273,Page-Hinkley,0,0,0,0.0,,,False,
missingness,273,Boundary-Aware,2,1,1,0.019230769230769232,1625.0,250.0,True,2.554302741023421
missingness,274,ADWIN,0,0,0,0.0,,,False,
missingness,274,Page-Hinkley,0,0,0,0.0,,,False,
missingness,274,Boundary-Aware,7,3,4,0.057692307692307696,1875.0,500.0,True,1.9725983017584938
missingness,275,ADWIN,0,0,0,0.0,,,False,
missingness,275,Page-Hinkley,0,0,0,0.0,,,False,
missingness,275,Boundary-Aware,10,3,7,0.057692307692307696,1600.0,225.0,True,2.9594001893471256
missingness,276,ADWIN,0,0,0,0.0,,,False,
missingness,276,Page-Hinkley,0,0,0,0.0,,,False,
missingness,276,Boundary-Aware,3,2,1,0.038461538461538464,1675.0,300.0,True,1.9198451375053072
missingness,277,ADWIN,0,0,0,0.0,,,False,
missingness,277,Page-Hinkley,0,0,0,0.0,,,False,
missingness,277,Boundary-Aware,16,7,9,0.1346153846153846,1600.0,225.0,True,1.8415070177209543
missingness,278,ADWIN,0,0,0,0.0,,,False,
missingness,278,Page-Hinkley,0,0,0,0.0,,,False,
missingness,278,Boundary-Aware,6,3,3,0.057692307692307696,1650.0,275.0,True,1.9199068052885573
missingness,279,ADWIN,0,0,0,0.0,,,False,
missingness,279,Page-Hinkley,0,0,0,0.0,,,False,
missingness,279,Boundary-Aware,16,12,4,0.23076923076923078,1900.0,525.0,True,1.488016820274235
missingness,280,ADWIN,0,0,0,0.0,,,False,
missingness,280,Page-Hinkley,0,0,0,0.0,,,False,
missingness,280,Boundary-Aware,15,6,9,0.11538461538461539,1400.0,25.0,True,1.7479199461643784
missingness,281,ADWIN,0,0,0,0.0,,,False,
missingness,281,Page-Hinkley,0,0,0,0.0,,,False,
missingness,281,Boundary-Aware,12,2,10,0.038461538461538464,1625.0,250.0,True,2.1829032559705643
missingness,282,ADWIN,0,0,0,0.0,,,False,
missingness,282,Page-Hinkley,0,0,0,0.0,,,False,
missingness,282,Boundary-Aware,20,6,14,0.11538461538461539,1375.0,0.0,True,2.187926612010896
missingness,283,ADWIN,0,0,0,0.0,,,False,
missingness,283,Page-Hinkley,0,0,0,0.0,,,False,
missingness,283,Boundary-Aware,8,4,4,0.07692307692307693,1450.0,75.0,True,1.8415386906320128
missingness,284,ADWIN,0,0,0,0.0,,,False,
missingness,284,Page-Hinkley,0,0,0,0.0,,,False,
missingness,284,Boundary-Aware,23,7,16,0.1346153846153846,1500.0,125.0,True,2.1265447220875586
missingness,285,ADWIN,0,0,0,0.0,,,False,
missingness,285,Page-Hinkley,0,0,0,0.0,,,False,
missingness,285,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.176719823605861
missingness,286,ADWIN,0,0,0,0.0,,,False,
missingness,286,Page-Hinkley,0,0,0,0.0,,,False,
missingness,286,Boundary-Aware,2,2,0,0.038461538461538464,,,False,2.164745166588873
missingness,287,ADWIN,0,0,0,0.0,,,False,
missingness,287,Page-Hinkley,0,0,0,0.0,,,False,
missingness,287,Boundary-Aware,5,4,1,0.07692307692307693,1900.0,525.0,True,1.8502496288753105
missingness,288,ADWIN,0,0,0,0.0,,,False,
missingness,288,Page-Hinkley,0,0,0,0.0,,,False,
missingness,288,Boundary-Aware,22,4,18,0.07692307692307693,1400.0,25.0,True,2.3617653652526545
missingness,289,ADWIN,0,0,0,0.0,,,False,
missingness,289,Page-Hinkley,0,0,0,0.0,,,False,
missingness,289,Boundary-Aware,6,2,4,0.038461538461538464,1475.0,100.0,True,2.3046072154054538
missingness,290,ADWIN,0,0,0,0.0,,,False,
missingness,290,Page-Hinkley,0,0,0,0.0,,,False,
missingness,290,Boundary-Aware,9,7,2,0.1346153846153846,1775.0,400.0,True,1.981112902338583
missingness,291,ADWIN,0,0,0,0.0,,,False,
missingness,291,Page-Hinkley,0,0,0,0.0,,,False,
missingness,291,Boundary-Aware,4,2,2,0.038461538461538464,1725.0,350.0,True,2.434116095479537
missingness,292,ADWIN,0,0,0,0.0,,,False,
missingness,292,Page-Hinkley,0,0,0,0.0,,,False,
missingness,292,Boundary-Aware,6,3,3,0.057692307692307696,1750.0,375.0,True,2.3419419998171636
missingness,293,ADWIN,0,0,0,0.0,,,False,
missingness,293,Page-Hinkley,0,0,0,0.0,,,False,
missingness,293,Boundary-Aware,8,1,7,0.019230769230769232,1525.0,150.0,True,2.0142274587510833
missingness,294,ADWIN,0,0,0,0.0,,,False,
missingness,294,Page-Hinkley,0,0,0,0.0,,,False,
missingness,294,Boundary-Aware,15,10,5,0.19230769230769232,1450.0,75.0,True,1.9847460776501913
missingness,295,ADWIN,0,0,0,0.0,,,False,
missingness,295,Page-Hinkley,0,0,0,0.0,,,False,
missingness,295,Boundary-Aware,11,7,4,0.1346153846153846,1625.0,250.0,True,1.7760849580550238
missingness,296,ADWIN,0,0,0,0.0,,,False,
missingness,296,Page-Hinkley,0,0,0,0.0,,,False,
missingness,296,Boundary-Aware,2,1,1,0.019230769230769232,1575.0,200.0,True,2.026109043320313
missingness,297,ADWIN,0,0,0,0.0,,,False,
missingness,297,Page-Hinkley,0,0,0,0.0,,,False,
missingness,297,Boundary-Aware,12,5,7,0.09615384615384616,1575.0,200.0,True,2.08035946952271
missingness,298,ADWIN,0,0,0,0.0,,,False,
missingness,298,Page-Hinkley,0,0,0,0.0,,,False,
missingness,298,Boundary-Aware,6,1,5,0.019230769230769232,1625.0,250.0,True,2.0328211184935974
missingness,299,ADWIN,0,0,0,0.0,,,False,
missingness,299,Page-Hinkley,0,0,0,0.0,,,False,
missingness,299,Boundary-Aware,18,9,9,0.17307692307692307,1425.0,50.0,True,1.9357986170356223
